"Ind_code","Ind_name","Area_code","Area_name","Area_type","Age","SEB","Category_type","Category","Value","LCI","UCI","SE","Sample_size","Time_period","Unit","Value_note","Sex"
"IN42","Occupational progression","K02000001","United Kingdom","Country","26","Higher working","Sex","Men",0.325935,0.314387,0.337483,0.005892,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","27","Higher working","Sex","Men",0.342457,0.332048,0.352867,0.005311,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","28","Higher working","Sex","Men",0.357926,0.348237,0.367614,0.004943,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","29","Higher working","Sex","Men",0.372227,0.362843,0.381611,0.004788,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","30","Higher working","Sex","Men",0.385267,0.375845,0.394689,0.004807,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","31","Higher working","Sex","Men",0.39697,0.387289,0.406651,0.00494,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","32","Higher working","Sex","Men",0.407276,0.397235,0.417317,0.005123,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","33","Higher working","Sex","Men",0.416138,0.405732,0.426544,0.005309,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","34","Higher working","Sex","Men",0.423521,0.412806,0.434236,0.005467,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","35","Higher working","Sex","Men",0.429401,0.418463,0.440338,0.005581,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","36","Higher working","Sex","Men",0.433758,0.422687,0.444829,0.005649,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","37","Higher working","Sex","Men",0.43658,0.425444,0.447717,0.005682,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","38","Higher working","Sex","Men",0.437862,0.426681,0.449044,0.005705,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","39","Higher working","Sex","Men",0.437599,0.426323,0.448876,0.005753,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","40","Higher working","Sex","Men",0.435793,0.424279,0.447307,0.005875,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","41","Higher working","Sex","Men",0.432447,0.420448,0.444446,0.006122,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","42","Higher working","Sex","Men",0.42757,0.414745,0.440395,0.006544,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","43","Higher working","Sex","Men",0.421177,0.407119,0.435235,0.007173,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","44","Higher working","Sex","Men",0.413287,0.397567,0.429008,0.008021,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","25","Lower working","Sex","Men",0.244136,0.232689,0.255584,0.005841,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","26","Lower working","Sex","Men",0.256837,0.246571,0.267104,0.005238,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","27","Lower working","Sex","Men",0.268726,0.259331,0.278121,0.004793,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","28","Lower working","Sex","Men",0.279689,0.270804,0.288575,0.004534,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","29","Lower working","Sex","Men",0.289627,0.280896,0.298359,0.004455,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","30","Lower working","Sex","Men",0.298455,0.28959,0.307319,0.004523,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","31","Lower working","Sex","Men",0.306099,0.296919,0.315278,0.004684,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","32","Lower working","Sex","Men",0.312501,0.302927,0.322074,0.004884,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","33","Lower working","Sex","Men",0.317612,0.307648,0.327577,0.005084,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","34","Lower working","Sex","Men",0.321397,0.311097,0.331697,0.005255,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","35","Lower working","Sex","Men",0.323829,0.313276,0.334383,0.005384,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","36","Lower working","Sex","Men",0.324893,0.314173,0.335612,0.005469,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","37","Lower working","Sex","Men",0.32458,0.313764,0.335396,0.005518,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","38","Lower working","Sex","Men",0.322893,0.312014,0.333772,0.005551,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","39","Lower working","Sex","Men",0.319844,0.308878,0.330809,0.005595,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","40","Lower working","Sex","Men",0.315452,0.304306,0.326598,0.005687,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","41","Lower working","Sex","Men",0.309749,0.298251,0.321247,0.005866,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","42","Lower working","Sex","Men",0.302776,0.290687,0.314865,0.006168,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","43","Lower working","Sex","Men",0.294586,0.281623,0.30755,0.006614,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","44","Lower working","Sex","Men",0.285244,0.271114,0.299375,0.00721,NA,"2014-21","Predictive margins",NA,"Men"
"IN42","Occupational progression","K02000001","United Kingdom","Country","25","Higher professional","Sex","Women",0.482783,0.468498,0.497067,0.007288,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","26","Higher professional","Sex","Women",0.50428,0.49187,0.51669,0.006332,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","27","Higher professional","Sex","Women",0.524396,0.513384,0.535407,0.005618,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","28","Higher professional","Sex","Women",0.543074,0.532965,0.553183,0.005158,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","29","Higher professional","Sex","Women",0.560283,0.550629,0.569937,0.004926,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","30","Higher professional","Sex","Women",0.576011,0.566473,0.58555,0.004867,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","31","Higher professional","Sex","Women",0.590263,0.580631,0.599896,0.004915,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","32","Higher professional","Sex","Women",0.603055,0.593235,0.612876,0.005011,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","33","Higher professional","Sex","Women",0.614411,0.604389,0.624433,0.005113,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","34","Higher professional","Sex","Women",0.62436,0.614172,0.634548,0.005198,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","35","Higher professional","Sex","Women",0.632933,0.622634,0.643233,0.005255,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","36","Higher professional","Sex","Women",0.640163,0.629803,0.650522,0.005286,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","37","Higher professional","Sex","Women",0.646077,0.635685,0.656469,0.005302,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","38","Higher professional","Sex","Women",0.650703,0.640267,0.66114,0.005325,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","39","Higher professional","Sex","Women",0.654063,0.643511,0.664614,0.005383,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","40","Higher professional","Sex","Women",0.656171,0.645363,0.666979,0.005514,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","41","Higher professional","Sex","Women",0.657041,0.645753,0.668328,0.005759,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","42","Higher professional","Sex","Women",0.656675,0.644607,0.668742,0.006157,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","43","Higher professional","Sex","Women",0.655072,0.641861,0.668282,0.00674,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","44","Higher professional","Sex","Women",0.652223,0.637465,0.666981,0.00753,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","25","Lower professional","Sex","Women",0.442831,0.428994,0.456668,0.00706,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","26","Lower professional","Sex","Women",0.462547,0.450548,0.474546,0.006122,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","27","Lower professional","Sex","Women",0.481013,0.470399,0.491626,0.005415,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","28","Lower professional","Sex","Women",0.498161,0.488445,0.507877,0.004957,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","29","Lower professional","Sex","Women",0.513946,0.50467,0.523222,0.004733,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","30","Lower professional","Sex","Women",0.528338,0.519145,0.537532,0.004691,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","31","Lower professional","Sex","Women",0.541324,0.531987,0.550661,0.004764,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","32","Lower professional","Sex","Women",0.5529,0.543316,0.562484,0.00489,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","33","Lower professional","Sex","Women",0.563072,0.553227,0.572918,0.005023,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","34","Lower professional","Sex","Women",0.571851,0.561784,0.581918,0.005136,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","35","Lower professional","Sex","Women",0.579251,0.569024,0.589477,0.005218,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","36","Lower professional","Sex","Women",0.585286,0.57496,0.595611,0.005268,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","37","Lower professional","Sex","Women",0.589971,0.579583,0.600359,0.0053,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","38","Lower professional","Sex","Women",0.593319,0.582861,0.603776,0.005336,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","39","Lower professional","Sex","Women",0.595339,0.584739,0.605938,0.005408,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","40","Lower professional","Sex","Women",0.596037,0.585143,0.606932,0.005559,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","41","Lower professional","Sex","Women",0.595417,0.583984,0.60685,0.005833,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","42","Lower professional","Sex","Women",0.593475,0.581175,0.605774,0.006276,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","43","Lower professional","Sex","Women",0.590205,0.576646,0.603765,0.006918,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","44","Lower professional","Sex","Women",0.5856,0.570351,0.600848,0.00778,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","25","Intermediate","Sex","Women",0.349835,0.337297,0.362373,0.006397,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","26","Intermediate","Sex","Women",0.364527,0.353638,0.375415,0.005556,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","27","Intermediate","Sex","Women",0.378186,0.36857,0.387802,0.004906,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","28","Intermediate","Sex","Women",0.390736,0.381961,0.39951,0.004477,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","29","Intermediate","Sex","Women",0.402113,0.393755,0.410472,0.004265,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","30","Intermediate","Sex","Women",0.41227,0.403977,0.420563,0.004231,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","31","Intermediate","Sex","Women",0.421165,0.412708,0.429622,0.004315,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","32","Intermediate","Sex","Women",0.42877,0.420043,0.437497,0.004453,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","33","Intermediate","Sex","Women",0.435061,0.426053,0.444069,0.004596,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","34","Intermediate","Sex","Women",0.440023,0.430784,0.449263,0.004714,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","35","Intermediate","Sex","Women",0.443645,0.434254,0.453037,0.004792,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","36","Intermediate","Sex","Women",0.445919,0.436457,0.455381,0.004828,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","37","Intermediate","Sex","Women",0.446841,0.437369,0.456314,0.004833,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","38","Intermediate","Sex","Women",0.44641,0.436939,0.45588,0.004832,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","39","Intermediate","Sex","Women",0.444625,0.435095,0.454155,0.004862,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","40","Intermediate","Sex","Women",0.441491,0.431745,0.451237,0.004973,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","41","Intermediate","Sex","Women",0.437013,0.426791,0.447236,0.005216,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","42","Intermediate","Sex","Women",0.431202,0.420152,0.442251,0.005638,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","43","Intermediate","Sex","Women",0.424071,0.411792,0.436349,0.006265,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","44","Intermediate","Sex","Women",0.41564,0.40172,0.42956,0.007102,NA,"2014-21","Predictive margins",NA,"Women"
"IN42","Occupational progression","K02000001","United Kingdom","Country","25","Higher working","Sex","Women",0.313404,0.301244,0.325564,0.006204,NA,"2014-21","Predictive margins",NA,"Women"
