"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","average_window"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year",2018,,,,,"2016 to 2018",12.441,11.663,13.27,831,"Pounds","Mean hourly earnings","2016 to 2018"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year",2019,,,,,"2017 to 2019",12.25,11.437,13.122,889,"Pounds","Mean hourly earnings","2017 to 2019"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year",2020,,,,,"2018 to 2020",12.028,11.108,13.024,671,"Pounds","Mean hourly earnings","2018 to 2020"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year",2021,,,,,"2019 to 2021",12.177,11.176,13.268,807,"Pounds","Mean hourly earnings","2019 to 2021"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year",2022,,,,,"2020 to 2022",12.538,11.449,13.731,597,"Pounds","Mean hourly earnings","2020 to 2022"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year",2023,,,,,"2021 to 2023",13.404,12.199,14.729,371,"Pounds","Mean hourly earnings","2021 to 2023"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower professional","year",2024,,,,,"2022 to 2024",13.724,12.418,15.169,569,"Pounds","Mean hourly earnings","2022 to 2024"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2016,,,,,"2014 to 2016",10.485,9.884,11.122,1002,"Pounds","Mean hourly earnings","2014 to 2016"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2017,,,,,"2015 to 2017",10.995,10.356,11.673,962,"Pounds","Mean hourly earnings","2015 to 2017"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2018,,,,,"2016 to 2018",11.578,10.886,12.314,831,"Pounds","Mean hourly earnings","2016 to 2018"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2019,,,,,"2017 to 2019",11.66,10.925,12.446,889,"Pounds","Mean hourly earnings","2017 to 2019"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2020,,,,,"2018 to 2020",11.3,10.465,12.202,671,"Pounds","Mean hourly earnings","2018 to 2020"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2021,,,,,"2019 to 2021",11.309,10.415,12.279,807,"Pounds","Mean hourly earnings","2019 to 2021"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2022,,,,,"2020 to 2022",11.779,10.774,12.877,597,"Pounds","Mean hourly earnings","2020 to 2022"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2023,,,,,"2021 to 2023",12.971,11.827,14.225,371,"Pounds","Mean hourly earnings","2021 to 2023"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Intermediate","year",2024,,,,,"2022 to 2024",13.505,12.216,14.93,569,"Pounds","Mean hourly earnings","2022 to 2024"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2016,,,,,"2014 to 2016",10.133,9.542,10.761,1002,"Pounds","Mean hourly earnings","2014 to 2016"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2017,,,,,"2015 to 2017",10.751,10.131,11.408,962,"Pounds","Mean hourly earnings","2015 to 2017"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2018,,,,,"2016 to 2018",11.228,10.563,11.934,831,"Pounds","Mean hourly earnings","2016 to 2018"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2019,,,,,"2017 to 2019",11.421,10.694,12.199,889,"Pounds","Mean hourly earnings","2017 to 2019"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2020,,,,,"2018 to 2020",11.426,10.579,12.341,671,"Pounds","Mean hourly earnings","2018 to 2020"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2021,,,,,"2019 to 2021",11.266,10.364,12.247,807,"Pounds","Mean hourly earnings","2019 to 2021"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2022,,,,,"2020 to 2022",11.763,10.752,12.868,597,"Pounds","Mean hourly earnings","2020 to 2022"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2023,,,,,"2021 to 2023",11.992,10.911,13.18,371,"Pounds","Mean hourly earnings","2021 to 2023"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Higher working","year",2024,,,,,"2022 to 2024",12.694,11.463,14.057,569,"Pounds","Mean hourly earnings","2022 to 2024"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2016,,,,,"2014 to 2016",9.986,9.418,10.588,1002,"Pounds","Mean hourly earnings","2014 to 2016"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2017,,,,,"2015 to 2017",10.355,9.764,10.981,962,"Pounds","Mean hourly earnings","2015 to 2017"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2018,,,,,"2016 to 2018",10.873,10.229,11.558,831,"Pounds","Mean hourly earnings","2016 to 2018"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2019,,,,,"2017 to 2019",10.795,10.125,11.51,889,"Pounds","Mean hourly earnings","2017 to 2019"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2020,,,,,"2018 to 2020",10.758,9.957,11.623,671,"Pounds","Mean hourly earnings","2018 to 2020"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2021,,,,,"2019 to 2021",10.903,10.027,11.855,807,"Pounds","Mean hourly earnings","2019 to 2021"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2022,,,,,"2020 to 2022",11.583,10.557,12.708,597,"Pounds","Mean hourly earnings","2020 to 2022"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2023,,,,,"2021 to 2023",11.938,10.873,13.108,371,"Pounds","Mean hourly earnings","2021 to 2023"
"in36","Direct effect of social origins on hourly earnings","trend","K02000001","country","United Kingdom","payhour_inflation_adjusted","Lower working","year",2024,,,,,"2022 to 2024",12.269,11.089,13.576,569,"Pounds","Mean hourly earnings","2022 to 2024"
