measure_code,measure_title,chart_type,area_code,area_type,area_name,primary_split_type,primary_split_value,secondary_split_type,secondary_split_value,tertiary_split_type,tertiary_split_value,fourth_split_type,fourth_split_value,time_period,value,lci,uci,sample_size,unit,value_note,variable_used,weight_used,age_used,year_used,label
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower professional,year,2019,NA,NA,NA,NA,2017 to 2019,12.25,11.437,13.122,889,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12.3
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower working,year,2019,NA,NA,NA,NA,2017 to 2019,10.795,10.125,11.51,889,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£10.8
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher working,year,2019,NA,NA,NA,NA,2017 to 2019,11.421,10.694,12.199,889,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.4
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Intermediate,year,2019,NA,NA,NA,NA,2017 to 2019,11.66,10.925,12.446,889,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.7
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher professional,year,2019,NA,NA,NA,NA,2017 to 2019,12.99,12.104,13.941,889,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£13
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower professional,year,2020,NA,NA,NA,NA,2018 to 2020,12.028,11.108,13.024,671,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower working,year,2020,NA,NA,NA,NA,2018 to 2020,10.758,9.957,11.623,671,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£10.8
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher working,year,2020,NA,NA,NA,NA,2018 to 2020,11.426,10.579,12.341,671,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.4
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Intermediate,year,2020,NA,NA,NA,NA,2018 to 2020,11.3,10.465,12.202,671,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.3
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher professional,year,2020,NA,NA,NA,NA,2018 to 2020,12.663,11.666,13.745,671,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12.7
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower working,year,2021,NA,NA,NA,NA,2019 to 2021,10.903,10.027,11.855,807,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£10.9
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher working,year,2021,NA,NA,NA,NA,2019 to 2021,11.266,10.364,12.247,807,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.3
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Intermediate,year,2021,NA,NA,NA,NA,2019 to 2021,11.309,10.415,12.279,807,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.3
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher professional,year,2021,NA,NA,NA,NA,2019 to 2021,12.825,11.754,13.994,807,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12.8
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower professional,year,2021,NA,NA,NA,NA,2019 to 2021,12.177,11.176,13.268,807,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12.2
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower working,year,2022,NA,NA,NA,NA,2020 to 2022,11.583,10.557,12.708,597,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.6
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher working,year,2022,NA,NA,NA,NA,2020 to 2022,11.763,10.752,12.868,597,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.8
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher professional,year,2022,NA,NA,NA,NA,2020 to 2022,13.073,11.908,14.352,597,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£13.1
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Intermediate,year,2022,NA,NA,NA,NA,2020 to 2022,11.779,10.774,12.877,597,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.8
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower professional,year,2022,NA,NA,NA,NA,2020 to 2022,12.538,11.449,13.731,597,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12.5
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower working,year,2023,NA,NA,NA,NA,2021 to 2023,11.938,10.873,13.108,371,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£11.9
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher professional,year,2023,NA,NA,NA,NA,2021 to 2023,13.901,12.625,15.305,371,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£13.9
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher working,year,2023,NA,NA,NA,NA,2021 to 2023,11.992,10.911,13.18,371,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Intermediate,year,2023,NA,NA,NA,NA,2021 to 2023,12.971,11.827,14.225,371,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£13
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower professional,year,2023,NA,NA,NA,NA,2021 to 2023,13.404,12.199,14.729,371,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£13.4
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower working,year,2024,NA,NA,NA,NA,2022 to 2024,12.269,11.089,13.576,569,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12.3
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher working,year,2024,NA,NA,NA,NA,2022 to 2024,12.694,11.463,14.057,569,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£12.7
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Intermediate,year,2024,NA,NA,NA,NA,2022 to 2024,13.505,12.216,14.93,569,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£13.5
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Lower professional,year,2024,NA,NA,NA,NA,2022 to 2024,13.724,12.418,15.169,569,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£13.7
in36,Direct effect of social origins on hourly earnings,trend,K02000001,country,United Kingdom,payhour_inflation_adjusted,Higher professional,year,2024,NA,NA,NA,NA,2022 to 2024,14.594,13.176,16.164,569,Pounds,Mean hourly earnings,payhour_inflation_adjusted,weighti,25-29,2022-2024,£14.6
