"Ind_code","Ind_name","Area_code","Area_name","Area_type","Age","SEB","Category_type","Category","Value","LCI","UCI","SE","Sample_size","Time_period","Unit","Value_note","Sex","Category_type2","Category2"
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","Lower level (below CSE grade 1)",3.37,1.802,4.938,0.8,158,"2018-2021","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","Lower level (below CSE grade 1)",3.68,2.112,5.248,0.8,264,"2018-2021","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","Lower level (below CSE grade 1)",9.06,6.904,11.216,1.1,682,"2018-2021","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","Lower level (below CSE grade 1)",7.9,5.352,10.448,1.3,674,"2018-2021","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","Lower level (below CSE grade 1)",20.25,16.722,23.778,1.8,1148,"2018-2021","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Total","Highest qualification","Lower level (below CSE grade 1)",8.61,7.63,9.59,0.5,2926,"2018-2021","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLI3","Inner London - West","ITL2","25-29",NA,NA,NA,0.024569,-0.02291004,0.07204804,0.024224,72,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLI4","Inner London - East","ITL2","25-29",NA,NA,NA,0.04914,0.00690592,0.09137408,0.021548,184,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLI6","Outer London - South","ITL2","25-29",NA,NA,NA,-0.00615,-0.04970904,0.03740904,0.022224,145,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLI5","Outer London - East and North East","ITL2","25-29",NA,NA,NA,0.012965,-0.0268328,0.0527628,0.020305,236,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLI7","Outer London - West and North West","ITL2","25-29",NA,NA,NA,0.036512,-0.00580832,0.07883232,0.021592,172,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLH2","Bedfordshire and Hertfordshire","ITL2","25-29",NA,NA,NA,0.018853,-0.01930036,0.05700636,0.019466,294,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLJ1","Berkshire, Buckinghamshire and Oxfordshire","ITL2","25-29",NA,NA,NA,-0.00247,-0.03741092,0.03247092,0.017827,412,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLD6","Cheshire","ITL2","25-29",NA,NA,NA,0.020199,-0.023264,0.063662,0.022175,148,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLK3","Cornwall and Isles of Scilly","ITL2","25-29",NA,NA,NA,-0.01078,-0.05747308,0.03591308,0.023823,87,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLD1","Cumbria","ITL2","25-29",NA,NA,NA,-0.00873,-0.05385508,0.03639508,0.023023,112,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLF1","Derbyshire and Nottinghamshire","ITL2","25-29",NA,NA,NA,-0.02138,-0.05751652,0.01475652,0.018437,363,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLK4","Devon","ITL2","25-29",NA,NA,NA,0.012663,-0.02808148,0.05340748,0.020788,216,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLK2","Dorset and Somerset","ITL2","25-29",NA,NA,NA,-0.00992,-0.04997652,0.03013652,0.020437,232,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLH1","East Anglia","ITL2","25-29",NA,NA,NA,-0.03159,-0.0666544,0.0034744,0.01789,414,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLE1","East Yorkshire and Northern Lincolnshire","ITL2","25-29",NA,NA,NA,-0.00743,-0.05015212,0.03529212,0.021797,166,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLH3","Essex","ITL2","25-29",NA,NA,NA,0.002712,-0.03576672,0.04119072,0.019632,276,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLK1","Gloucestershire, Wiltshire and Bath/Bristol area","ITL2","25-29",NA,NA,NA,-0.00516,-0.039313,0.028993,0.017425,443,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLD3","Greater Manchester","ITL2","25-29",NA,NA,NA,-0.01002,-0.04518632,0.02514632,0.017942,424,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLJ3","Hampshire and Isle of Wight","ITL2","25-29",NA,NA,NA,-0.02562,-0.06367732,0.01243732,0.019417,294,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLG1","Herefordshire, Worcestershire and Warwickshire","ITL2","25-29",NA,NA,NA,0.005456,-0.03509444,0.04600644,0.020689,225,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLJ4","Kent","ITL2","25-29",NA,NA,NA,0.002083,-0.03629772,0.04046372,0.019582,283,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLD4","Lancashire","ITL2","25-29",NA,NA,NA,0.001209,-0.03736968,0.03978768,0.019683,280,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLF2","Leicestershire, Rutland and Northamptonshire","ITL2","25-29",NA,NA,NA,0.002013,-0.0358542,0.0398802,0.01932,303,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLF3","Lincolnshire","ITL2","25-29",NA,NA,NA,-0.01593,-0.05977912,0.02791912,0.022372,136,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLD7","Merseyside","ITL2","25-29",NA,NA,NA,0.012929,-0.02716476,0.05302276,0.020456,233,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLE2","North Yorkshire","ITL2","25-29",NA,NA,NA,0.024356,-0.01877772,0.06748972,0.022007,155,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLN0","Northern Ireland","ITL2","25-29",NA,NA,NA,-0.00092,-0.02875396,0.02691396,0.014201,865,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLC2","Northumberland and Tyne and Wear","ITL2","25-29",NA,NA,NA,-0.01827,-0.05715248,0.02061248,0.019838,267,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLG2","Shropshire and Staffordshire","ITL2","25-29",NA,NA,NA,-0.00234,-0.04128912,0.03660912,0.019872,272,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLE3","South Yorkshire","ITL2","25-29",NA,NA,NA,-0.01642,-0.05592968,0.02308968,0.020158,245,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLJ2","Surrey, East and West Sussex","ITL2","25-29",NA,NA,NA,0.025655,-0.00986804,0.06117804,0.018124,390,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLC1","Tees Valley and Durham","ITL2","25-29",NA,NA,NA,-0.00429,-0.04434652,0.03576652,0.020437,242,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLG3","West Midlands","ITL2","25-29",NA,NA,NA,0.008747,-0.02422412,0.04171812,0.016822,506,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLE4","West Yorkshire","ITL2","25-29",NA,NA,NA,0.000675,-0.03497936,0.03632936,0.018191,389,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLL1","West Wales and The Valleys","ITL2","25-29",NA,NA,NA,-0.01436,-0.04965176,0.02093176,0.018006,396,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLL2","East Wales","ITL2","25-29",NA,NA,NA,-0.00139,-0.0427362,0.0399562,0.021095,194,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLM6","Highlands and Islands","ITL2","25-29",NA,NA,NA,-0.00606,-0.05404472,0.04192472,0.024482,64,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLM7","Eastern Scotland","ITL2","25-29",NA,NA,NA,0.012177,-0.0260724,0.0504264,0.019515,283,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLM8","West Central Scotland","ITL2","25-29",NA,NA,NA,-0.02275,-0.06262228,0.01712228,0.020343,232,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLM9","Southern Scotland","ITL2","25-29",NA,NA,NA,-0.01936,-0.06370696,0.02498696,0.022626,128,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","TLM5","North Eastern Scotland","ITL2","25-29",NA,NA,NA,-0.0116,-0.05865176,0.03545176,0.024006,76,"2018-2021","Random effect",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","Higher degree",22.01900489,NA,NA,NA,441,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","Higher degree",26.26203489,NA,NA,NA,571,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","Higher degree",6.691254108,NA,NA,NA,130,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","Higher degree",7.166001818,NA,NA,NA,175,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","Higher degree",10.80177861,NA,NA,NA,264,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","Higher degree",11.47941459,NA,NA,NA,347,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","Higher degree",16.02208512,NA,NA,NA,350,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","Higher degree",18.64884303,NA,NA,NA,490,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","Higher degree",4.91630818,NA,NA,NA,100,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","Higher degree",5.829587978,NA,NA,NA,154,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","First degree",42.31556293,NA,NA,NA,839,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","First degree",45.01297498,NA,NA,NA,1051,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","First degree",21.90573032,NA,NA,NA,502,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","First degree",27.67078732,NA,NA,NA,705,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","First degree",28.10817815,NA,NA,NA,771,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","First degree",32.91137821,NA,NA,NA,1038,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","First degree",35.41289075,NA,NA,NA,850,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","First degree",42.45319582,NA,NA,NA,1173,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","First degree",15.17986601,NA,NA,NA,349,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","First degree",18.62410537,NA,NA,NA,523,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","Further education below degree",5.9283084,NA,NA,NA,134,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","Further education below degree",6.147321906,NA,NA,NA,154,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","Further education below degree",6.659522904,NA,NA,NA,153,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","Further education below degree",8.215384426,NA,NA,NA,226,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","Further education below degree",6.973091129,NA,NA,NA,210,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","Further education below degree",7.289450145,NA,NA,NA,246,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","Further education below degree",7.445893845,NA,NA,NA,194,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","Further education below degree",7.166163294,NA,NA,NA,215,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","Further education below degree",5.969580454,NA,NA,NA,147,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","Further education below degree",7.238103182,NA,NA,NA,210,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","A level and equivalent",19.20092229,NA,NA,NA,447,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","A level and equivalent",15.39993808,NA,NA,NA,396,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","A level and equivalent",33.08024728,NA,NA,NA,786,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","A level and equivalent",32.01473708,NA,NA,NA,879,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","A level and equivalent",28.19529527,NA,NA,NA,865,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","A level and equivalent",27.85876765,NA,NA,NA,923,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","A level and equivalent",25.48549663,NA,NA,NA,644,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","A level and equivalent",20.29717087,NA,NA,NA,612,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","A level and equivalent",30.88254037,NA,NA,NA,732,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","A level and equivalent",31.32339424,NA,NA,NA,919,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","O level, GCSE and equivalent",6.99032816,NA,NA,NA,151,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","O level, GCSE and equivalent",3.907674237,NA,NA,NA,104,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","O level, GCSE and equivalent",15.72688426,NA,NA,NA,368,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","O level, GCSE and equivalent",14.0170523,NA,NA,NA,381,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","O level, GCSE and equivalent",12.65099596,NA,NA,NA,401,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","O level, GCSE and equivalent",10.89491306,NA,NA,NA,364,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","O level, GCSE and equivalent",9.799664444,NA,NA,NA,241,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","O level, GCSE and equivalent",7.275069755,NA,NA,NA,223,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","O level, GCSE and equivalent",17.66325825,NA,NA,NA,424,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","O level, GCSE and equivalent",17.71381235,NA,NA,NA,527,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","Lower level (below CSE grade 1)",3.499574534,NA,NA,NA,78,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Highest qualification","Lower level (below CSE grade 1)",3.234604389,NA,NA,NA,80,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","Lower level (below CSE grade 1)",15.83255596,NA,NA,NA,368,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher working","Highest qualification","Lower level (below CSE grade 1)",10.7810705,NA,NA,NA,304,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","Lower level (below CSE grade 1)",13.04605096,NA,NA,NA,378,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Highest qualification","Lower level (below CSE grade 1)",9.534174712,NA,NA,NA,304,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","Lower level (below CSE grade 1)",5.796087548,NA,NA,NA,149,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Highest qualification","Lower level (below CSE grade 1)",4.159557221,NA,NA,NA,113,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","Lower level (below CSE grade 1)",25.14544538,NA,NA,NA,605,"2014-21","Percentage",NA,"Men",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Highest qualification","Lower level (below CSE grade 1)",19.11987426,NA,NA,NA,544,"2014-21","Percentage",NA,"Women",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","White British",61.90830973,60.04461357,63.73757466,NA,22469,"2014-21","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","White British",17.68764756,16.44396195,19.00400179,NA,22469,"2014-21","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","White other",70.97216318,68.25440536,73.54742501,NA,22469,"2014-21","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","White other",24.42939146,22.09490601,26.92528397,NA,22469,"2014-21","Percentage",NA,"Total",NA,NA
"IN23","Highest qualification of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Mixed",74.3934163,69.75920274,78.53597413,NA,22469,"2014-21","Percentage",NA,"Total",NA,NA
