"Ind_code","Ind_name","Area_code","Area_name","Area_type","Age","SEB","Category_type","Category","Value","LCI","UCI","SE","Sample_size","Time_period","Unit","Value_note","Sex","Category_type2","Category2"
"IN33","Occupational level of young people","TLM9","Southern Scotland","ITL2","25-29",NA,"Occupational level","Higher professional",-0.15807,-1.17884976,0.86270976,0.520806,128,"2018-2021","Random effect",NA,"Total",NA,NA
"IN33","Occupational level of young people","TLM5","North Eastern Scotland","ITL2","25-29",NA,"Occupational level","Higher professional",0.00743,-1.01886128,1.03372128,0.523618,77,"2018-2021","Random effect",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher professional",27.55208395,NA,NA,NA,534,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher working",12.65594027,NA,NA,NA,283,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Intermediate",15.58022484,NA,NA,NA,345,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower professional",30.77649882,NA,NA,NA,629,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower working",13.43525212,NA,NA,NA,300,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher professional",11.94510162,NA,NA,NA,260,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher working",28.1141441,NA,NA,NA,669,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Intermediate",17.20119747,NA,NA,NA,407,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower professional",20.88922883,NA,NA,NA,479,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower working",21.85032798,NA,NA,NA,494,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher professional",15.17018625,NA,NA,NA,394,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher working",22.22366196,NA,NA,NA,669,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Intermediate",21.22044488,NA,NA,NA,632,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower professional",23.19122022,NA,NA,NA,653,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower working",18.19448669,NA,NA,NA,547,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher professional",20.91617125,NA,NA,NA,481,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher working",17.44405974,NA,NA,NA,443,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Intermediate",18.66733943,NA,NA,NA,459,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower professional",28.52082756,NA,NA,NA,684,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower working",14.45160202,NA,NA,NA,362,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher professional",7.281712055,NA,NA,NA,162,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher working",28.25802479,NA,NA,NA,679,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Intermediate",16.91734463,NA,NA,NA,407,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower professional",15.36978312,NA,NA,NA,346,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower working",32.17313542,NA,NA,NA,770,"2014-21","Percentage",NA,"Men",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher professional",20.03820989,NA,NA,NA,452,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher working",11.51318301,NA,NA,NA,292,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Intermediate",20.19408552,NA,NA,NA,479,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower professional",37.08414461,NA,NA,NA,870,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower working",11.17037697,NA,NA,NA,264,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher professional",7.097593508,NA,NA,NA,181,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher working",25.62355959,NA,NA,NA,695,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Intermediate",21.91259594,NA,NA,NA,599,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower professional",26.27879052,NA,NA,NA,690,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower working",19.08746044,NA,NA,NA,509,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher professional",8.986132195,NA,NA,NA,285,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher working",19.31531578,NA,NA,NA,638,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Intermediate",23.96239225,NA,NA,NA,792,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower professional",28.62368338,NA,NA,NA,909,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower working",19.11247639,NA,NA,NA,600,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher professional",14.45773642,NA,NA,NA,392,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher working",15.12496081,NA,NA,NA,444,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Intermediate",21.19189752,NA,NA,NA,626,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower professional",35.16142576,NA,NA,NA,977,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower working",14.06397949,NA,NA,NA,387,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher professional",4.456073036,NA,NA,NA,129,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher working",26.74878644,NA,NA,NA,798,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Intermediate",21.19081848,NA,NA,NA,605,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower professional",18.70939806,NA,NA,NA,530,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower working",28.89492398,NA,NA,NA,820,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","White British",59.39610811,57.54444317,61.2214367,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","White British",23.90515119,22.41628297,25.46045639,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","White other",52.80666205,49.46661741,56.12176648,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","White other",19.37435066,17.32140698,21.60702282,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Mixed",64.01354956,58.69254985,69.01102203,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Mixed",27.64181115,23.35355571,32.38478648,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Indian",66.48055768,62.17090158,70.53195342,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Indian",29.87059789,25.99715731,34.05557332,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Other",54.38425077,49.44461974,59.23911821,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Other",20.38456766,17.2673911,23.90189483,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Black African",57.11693173,50.32863304,63.64760372,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Black African",22.2418476,17.79422888,27.43019738,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Bangladeshi",51.85456381,42.59424131,60.98921168,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Bangladeshi",18.78509902,13.76968014,25.09566189,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Pakistani",48.27097991,42.35734828,54.23344187,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Pakistani",16.69443699,13.59356542,20.33618003,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Chinese",65.91240805,56.98484058,73.83777439,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Chinese",29.34144593,22.08395123,37.82611175,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Black Caribbean",60.85482056,52.86505855,68.30230363,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Black Caribbean",25.02953634,19.39428589,31.65906918,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher professional",24.71348451,NA,NA,NA,899,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher working",11.83568808,NA,NA,NA,499,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Intermediate",17.46963329,NA,NA,NA,720,"2014-21","Percentage",NA,"Total","Disability","No"
