"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci4","Promising Prospects","composite_index",,"Local Authority","Newcastle upon Tyne","time_period","2018 to 2020","zscore_category","Least Favourable",,,,,"2018 to 2020",-1.705,,,,"z-score",,1
"ci4","Promising Prospects","composite_index",,"Local Authority","Newham","time_period","2018 to 2020","zscore_category","Upper Middling",,,,,"2018 to 2020",0.854,,,,"z-score",,5
"ci4","Promising Prospects","composite_index",,"Local Authority","Newport","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",0.016,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","North Ayrshire mainland","time_period","2018 to 2020","zscore_category","Unfavourable",,,,,"2018 to 2020",-1.31,,,,"z-score",,2
"ci4","Promising Prospects","composite_index",,"Local Authority","North East Lincolnshire","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.907,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","North Lanarkshire","time_period","2018 to 2020","zscore_category","Least Favourable",,,,,"2018 to 2020",-1.889,,,,"z-score",,1
"ci4","Promising Prospects","composite_index",,"Local Authority","North Lincolnshire","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.861,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","North Northamptonshire","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.362,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","North Somerset","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",0.393,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","North Tyneside","time_period","2018 to 2020","zscore_category","Unfavourable",,,,,"2018 to 2020",-1.194,,,,"z-score",,2
"ci4","Promising Prospects","composite_index",,"Local Authority","North Yorkshire CC","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.234,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Northern Ireland","time_period","2018 to 2020","zscore_category","Unfavourable",,,,,"2018 to 2020",-1.444,,,,"z-score",,2
"ci4","Promising Prospects","composite_index",,"Local Authority","Northumberland","time_period","2018 to 2020","zscore_category","Unfavourable",,,,,"2018 to 2020",-1.172,,,,"z-score",,2
"ci4","Promising Prospects","composite_index",,"Local Authority","Norwich and Norfolk","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.069,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Nottingham","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.174,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Nottinghamshire","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.305,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Oldham","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.645,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Orkney Islands","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.15,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Oxfordshire CC","time_period","2018 to 2020","zscore_category","Upper Middling",,,,,"2018 to 2020",0.683,,,,"z-score",,5
"ci4","Promising Prospects","composite_index",,"Local Authority","Pembrokeshire","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.532,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Perth and Kinross","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.576,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Peterborough","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.337,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Plymouth","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.049,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Portsmouth","time_period","2018 to 2020","zscore_category","Upper Middling",,,,,"2018 to 2020",0.744,,,,"z-score",,5
"ci4","Promising Prospects","composite_index",,"Local Authority","Powys","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",0.015,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Reading","time_period","2018 to 2020","zscore_category","Upper Middling",,,,,"2018 to 2020",0.818,,,,"z-score",,5
"ci4","Promising Prospects","composite_index",,"Local Authority","Redbridge","time_period","2018 to 2020","zscore_category","Favourable",,,,,"2018 to 2020",1.354,,,,"z-score",,6
"ci4","Promising Prospects","composite_index",,"Local Authority","Redcar and Cleveland","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.902,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Renfrewshire","time_period","2018 to 2020","zscore_category","Unfavourable",,,,,"2018 to 2020",-1.147,,,,"z-score",,2
"ci4","Promising Prospects","composite_index",,"Local Authority","Rhondda Cynon Taf","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.529,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Richmond upon Thames","time_period","2018 to 2020","zscore_category","Most Favourable",,,,,"2018 to 2020",2.522,,,,"z-score",,7
"ci4","Promising Prospects","composite_index",,"Local Authority","Rochdale","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.994,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Rotherham","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.494,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Rutland","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",0.03,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Salford","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.647,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Sandwell","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.864,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","Scottish Borders","time_period","2018 to 2020","zscore_category","Least Favourable",,,,,"2018 to 2020",-1.613,,,,"z-score",,1
"ci4","Promising Prospects","composite_index",,"Local Authority","Sefton","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",0.31,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Sheffield","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.001,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Shetland Islands","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.308,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Shropshire","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.155,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Slough","time_period","2018 to 2020","zscore_category","Upper Middling",,,,,"2018 to 2020",0.934,,,,"z-score",,5
"ci4","Promising Prospects","composite_index",,"Local Authority","Solihull","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",-0.218,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","Somerset CC","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",0.076,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","South Ayrshire","time_period","2018 to 2020","zscore_category","Lower Middling",,,,,"2018 to 2020",-0.947,,,,"z-score",,3
"ci4","Promising Prospects","composite_index",,"Local Authority","South Gloucestershire","time_period","2018 to 2020","zscore_category","Middling",,,,,"2018 to 2020",0.403,,,,"z-score",,4
"ci4","Promising Prospects","composite_index",,"Local Authority","South Lanarkshire","time_period","2018 to 2020","zscore_category","Unfavourable",,,,,"2018 to 2020",-1.363,,,,"z-score",,2
