"Ind_code","Ind_name","Area_code","Area_name","Area_type","Age","SEB","Category_type","Category","Value","LCI","UCI","SE","Sample_size","Time_period","Unit","Value_note","Sex","Category_type2","Category2"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher professional",4.456073036,NA,NA,NA,129,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher working",26.74878644,NA,NA,NA,798,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Intermediate",21.19081848,NA,NA,NA,605,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower professional",18.70939806,NA,NA,NA,530,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower working",28.89492398,NA,NA,NA,820,"2014-21","Percentage",NA,"Women",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","White British",59.39610811,57.54444317,61.2214367,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","White British",23.90515119,22.41628297,25.46045639,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","White other",52.80666205,49.46661741,56.12176648,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","White other",19.37435066,17.32140698,21.60702282,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Mixed",64.01354956,58.69254985,69.01102203,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Mixed",27.64181115,23.35355571,32.38478648,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Indian",66.48055768,62.17090158,70.53195342,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Indian",29.87059789,25.99715731,34.05557332,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Other",54.38425077,49.44461974,59.23911821,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Other",20.38456766,17.2673911,23.90189483,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Black African",57.11693173,50.32863304,63.64760372,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Black African",22.2418476,17.79422888,27.43019738,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Bangladeshi",51.85456381,42.59424131,60.98921168,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Bangladeshi",18.78509902,13.76968014,25.09566189,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Pakistani",48.27097991,42.35734828,54.23344187,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Pakistani",16.69443699,13.59356542,20.33618003,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Chinese",65.91240805,56.98484058,73.83777439,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Chinese",29.34144593,22.08395123,37.82611175,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Ethnicity","Black Caribbean",60.85482056,52.86505855,68.30230363,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Ethnicity","Black Caribbean",25.02953634,19.39428589,31.65906918,NA,22490,"2014-21","Percentage",NA,"Total",NA,NA
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher professional",24.71348451,NA,NA,NA,899,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher working",11.83568808,NA,NA,NA,499,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Intermediate",17.46963329,NA,NA,NA,720,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower professional",34.83852172,NA,NA,NA,1366,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower working",11.1426724,NA,NA,NA,447,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher professional",10.26045258,NA,NA,NA,408,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher working",26.95931918,NA,NA,NA,1171,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Intermediate",20.06144165,NA,NA,NA,885,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower professional",24.6430926,NA,NA,NA,1054,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower working",18.07569399,NA,NA,NA,754,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher professional",13.09526674,NA,NA,NA,631,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher working",20.35355184,NA,NA,NA,1108,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Intermediate",22.85504031,NA,NA,NA,1252,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower professional",26.95420384,NA,NA,NA,1418,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower working",16.74193728,NA,NA,NA,897,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher professional",18.85418563,NA,NA,NA,807,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher working",15.99473214,NA,NA,NA,761,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Intermediate",20.08308377,NA,NA,NA,953,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower professional",32.66226636,NA,NA,NA,1493,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower working",12.40573209,NA,NA,NA,565,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher professional",6.686865345,NA,NA,NA,266,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher working",28.24050856,NA,NA,NA,1197,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Intermediate",19.83958697,NA,NA,NA,832,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower professional",18.95957433,NA,NA,NA,770,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower working",26.27346479,NA,NA,NA,1091,"2014-21","Percentage",NA,"Total","Disability","No"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher professional",17.69182656,NA,NA,NA,84,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Higher working",14.45069911,NA,NA,NA,75,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Intermediate",20.25906422,NA,NA,NA,98,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower professional",26.19050501,NA,NA,NA,128,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher professional","Occupational level","Lower working",21.40790509,NA,NA,NA,113,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher professional",5.305797661,NA,NA,NA,32,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Higher working",26.38395759,NA,NA,NA,187,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Intermediate",16.4801432,NA,NA,NA,120,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower professional",16.83876462,NA,NA,NA,111,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Higher working","Occupational level","Lower working",34.99133694,NA,NA,NA,244,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher professional",6.376183308,NA,NA,NA,46,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Higher working",24.05285165,NA,NA,NA,194,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Intermediate",20.71343034,NA,NA,NA,166,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower professional",18.05131293,NA,NA,NA,138,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Intermediate","Occupational level","Lower working",30.80622178,NA,NA,NA,243,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher professional",9.624516859,NA,NA,NA,63,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Higher working",18.18215049,NA,NA,NA,121,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Intermediate",19.16289478,NA,NA,NA,131,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower professional",25.91542491,NA,NA,NA,163,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower professional","Occupational level","Lower working",27.11501297,NA,NA,NA,181,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher professional",2.787524171,NA,NA,NA,25,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Higher working",24.51342063,NA,NA,NA,272,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Intermediate",16.12189282,NA,NA,NA,174,"2014-21","Percentage",NA,"Total","Disability","Yes"
"IN33","Occupational level of young people","K02000001","United Kingdom","Country","25-29","Lower working","Occupational level","Lower professional",9.808834875,NA,NA,NA,102,"2014-21","Percentage",NA,"Total","Disability","Yes"
