"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci3","Innovation and Growth","composite_index",,"Local Authority","Bournemouth, Christchurch and Poole","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.037,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Bracknell Forest","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.937,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Bradford","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.618,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Brent","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.535,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Bridgend","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.376,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Brighton and Hove","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.378,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Bristol, City of","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.133,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Bromley","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.042,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Buckinghamshire","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.588,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Bury","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.112,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Caerphilly","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.577,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Calderdale","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.056,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Cambridgeshire CC","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",1.51,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Camden and City of London","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",6.453,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Cardiff","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.03,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Carmarthenshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.705,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Central Bedfordshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.102,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Ceredigion","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.505,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Cheshire East","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.655,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Cheshire West and Chester","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.609,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","City of Edinburgh","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",2.09,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Clackmannanshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.259,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Conwy","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.74,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Cornwall and Isles of Scilly","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.777,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Coventry","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.473,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Croydon","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.348,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Cumbria","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.477,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Darlington","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.641,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Denbighshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.694,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Derby","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.337,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Derbyshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.285,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Devon CC","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.149,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Doncaster","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.302,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Dorset","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.088,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Dudley","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.604,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Dumfries and Galloway","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.181,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Dundee City","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.067,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Durham","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.921,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Ealing","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.531,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Ayrshire","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.201,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Dunbartonshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.022,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Lothian","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.031,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Renfrewshire","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.542,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Riding of Yorkshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.468,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Sussex CC","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.5,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Enfield","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.487,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Essex","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.367,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Falkirk","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.347,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Fife","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.077,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Flintshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.533,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Gateshead","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.639,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Glasgow City","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.474,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Gloucestershire CC","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.295,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Greenwich","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.718,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Gwynedd","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.416,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hackney","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.346,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Halton","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.818,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hammersmith and Fulham","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",1.707,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hampshire","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.539,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Haringey","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.091,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Harrow","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.807,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hartlepool","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.255,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Havering","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.188,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Herefordshire, County of","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.454,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hertfordshire CC","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.613,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Highland","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.652,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hillingdon","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.623,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hounslow","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.929,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Inverclyde","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.44,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Isle of Anglesey","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.356,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Isle of Wight","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.06,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Islington","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",2.641,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kensington and Chelsea","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.468,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kent","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.282,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kingston upon Hull, City of","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.836,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kingston upon Thames","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.216,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kirklees","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.586,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Knowsley","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.042,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Lambeth","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",1.83,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Lancashire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.273,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Leeds","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.278,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Leicester","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.601,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Leicestershire CC","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.032,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Lewisham","time_period","2012 to 2017","zscore_category","Favourable",,,,,"2012 to 2017",1.272,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Lincolnshire CC","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.804,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Liverpool","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.055,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Luton","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.538,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Manchester","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.613,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Medway","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.636,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Merthyr Tydfil","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.957,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Merton","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.927,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Middlesbrough","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.024,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Midlothian","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.586,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Milton Keynes","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.92,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Monmouthshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.474,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Moray","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.899,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Na h-Eileanan Siar","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.294,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Neath Port Talbot","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.197,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Newcastle upon Tyne","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.487,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Newham","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.208,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Newport","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.341,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Ayrshire mainland","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.057,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","North East Lincolnshire","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.383,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Lanarkshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.834,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Lincolnshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.919,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Northamptonshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.636,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Somerset","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.184,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Tyneside","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.145,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Yorkshire CC","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.242,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Northern Ireland","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.431,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Northumberland","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.651,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Norwich and Norfolk","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.411,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Nottingham","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.393,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Nottinghamshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.259,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Oldham","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.944,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Orkney Islands","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.739,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Oxfordshire CC","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",1.605,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Pembrokeshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.911,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Perth and Kinross","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.032,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Peterborough","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.219,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Plymouth","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.705,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Portsmouth","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.008,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Powys","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.59,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Reading","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",1.573,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Redbridge","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.878,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Redcar and Cleveland","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.728,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Renfrewshire","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.419,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Rhondda Cynon Taf","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.86,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Richmond upon Thames","time_period","2012 to 2017","zscore_category","Most Favourable",,,,,"2012 to 2017",1.91,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Rochdale","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.863,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Rotherham","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.13,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Rutland","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.298,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Salford","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.603,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Sandwell","time_period","2012 to 2017","zscore_category","Unfavourable",,,,,"2012 to 2017",-1.184,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Scottish Borders","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.644,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Sefton","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.424,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Sheffield","time_period","2012 to 2017","zscore_category","Upper Middling",,,,,"2012 to 2017",0.653,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Shetland Islands","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.091,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Shropshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.566,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Slough","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.067,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Solihull","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",0.358,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Somerset CC","time_period","2012 to 2017","zscore_category","Middling",,,,,"2012 to 2017",-0.496,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","South Ayrshire","time_period","2012 to 2017","zscore_category","Lower Middling",,,,,"2012 to 2017",-0.573,,,,"z-score",,3
