"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci3","Innovation and Growth","composite_index",,"Local Authority","Devon CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.197,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Doncaster","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.033,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Dorset","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.461,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Dudley","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.694,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Dumfries and Galloway","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.79,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Dundee City","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.414,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Durham","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.657,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Ealing","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.224,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Ayrshire","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.956,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Dunbartonshire","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.654,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Lothian","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.362,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Renfrewshire","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.576,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Riding of Yorkshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.395,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","East Sussex CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.241,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Enfield","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.141,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Essex","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.29,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Falkirk","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.863,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Fife","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.256,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Flintshire","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.59,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Gateshead","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.543,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Glasgow City","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.5,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Gloucestershire CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.24,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Greenwich","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.43,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Gwynedd","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.664,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hackney","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.404,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Halton","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.611,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hammersmith and Fulham","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",2.058,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hampshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.426,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Haringey","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.497,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Harrow","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.193,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hartlepool","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.032,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Havering","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.655,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Herefordshire, County of","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.744,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hertfordshire CC","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.724,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Highland","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.492,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hillingdon","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.46,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Hounslow","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.577,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Inverclyde","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.346,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Isle of Anglesey","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.065,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Isle of Wight","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.096,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Islington","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",2.993,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kensington and Chelsea","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",2.149,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kent","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.247,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kingston upon Hull, City of","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.791,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kingston upon Thames","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.088,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Kirklees","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.452,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Knowsley","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.171,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Lambeth","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.386,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Lancashire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.273,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Leeds","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.04,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Leicester","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.049,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Leicestershire CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.072,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Lewisham","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.683,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Lincolnshire CC","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.839,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Liverpool","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.486,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Luton","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.461,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Manchester","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.775,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Medway","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.755,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Merthyr Tydfil","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.116,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Merton","time_period","2000 to 2005","zscore_category","Favourable",,,,,"2000 to 2005",1.33,,,,"z-score",,6
"ci3","Innovation and Growth","composite_index",,"Local Authority","Middlesbrough","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.632,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Midlothian","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.449,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Milton Keynes","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.666,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Monmouthshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.113,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Moray","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.83,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Na h-Eileanan Siar","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.095,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Neath Port Talbot","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.877,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Newcastle upon Tyne","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.47,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Newham","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.448,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Newport","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.117,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Ayrshire mainland","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.83,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","North East Lincolnshire","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.032,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Lanarkshire","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.094,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Lincolnshire","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.721,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Northamptonshire","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.721,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Somerset","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.139,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Tyneside","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.336,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","North Yorkshire CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.245,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Northern Ireland","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.434,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Northumberland","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.566,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Norwich and Norfolk","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.566,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Nottingham","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.018,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Nottinghamshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.292,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Oldham","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.957,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Orkney Islands","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.695,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Oxfordshire CC","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.53,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Pembrokeshire","time_period","2000 to 2005","zscore_category","Unfavourable",,,,,"2000 to 2005",-1.151,,,,"z-score",,2
"ci3","Innovation and Growth","composite_index",,"Local Authority","Perth and Kinross","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.329,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Peterborough","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.002,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Plymouth","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.775,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Portsmouth","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.248,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Powys","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.339,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Reading","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",1.739,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Redbridge","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.444,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Redcar and Cleveland","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.857,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Renfrewshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.122,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Rhondda Cynon Taf","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.662,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Richmond upon Thames","time_period","2000 to 2005","zscore_category","Most Favourable",,,,,"2000 to 2005",2.339,,,,"z-score",,7
"ci3","Innovation and Growth","composite_index",,"Local Authority","Rochdale","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.78,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Rotherham","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.904,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Rutland","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.089,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Salford","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.346,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Sandwell","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.855,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Scottish Borders","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.625,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Sefton","time_period","2000 to 2005","zscore_category","Lower Middling",,,,,"2000 to 2005",-0.717,,,,"z-score",,3
"ci3","Innovation and Growth","composite_index",,"Local Authority","Sheffield","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.355,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Shetland Islands","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.188,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Shropshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.293,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","Slough","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.811,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Solihull","time_period","2000 to 2005","zscore_category","Upper Middling",,,,,"2000 to 2005",0.547,,,,"z-score",,5
"ci3","Innovation and Growth","composite_index",,"Local Authority","Somerset CC","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.317,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","South Ayrshire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",-0.484,,,,"z-score",,4
"ci3","Innovation and Growth","composite_index",,"Local Authority","South Gloucestershire","time_period","2000 to 2005","zscore_category","Middling",,,,,"2000 to 2005",0.389,,,,"z-score",,4
