"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Devon CC","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.688,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Doncaster","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.399,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Dorset","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.307,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Dudley","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.11,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Dumfries and Galloway","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.344,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Dundee City","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.188,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Durham","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.543,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Ealing","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.648,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","East Ayrshire","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.322,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","East Dunbartonshire","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.82,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","East Lothian","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.442,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","East Renfrewshire","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.95,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","East Riding of Yorkshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.459,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","East Sussex CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.344,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Enfield","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.145,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Essex","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.497,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Falkirk","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.595,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Fife","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.702,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Flintshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.171,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Gateshead","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.249,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Glasgow City","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.092,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Gloucestershire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.124,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Greenwich","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.365,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Gwynedd","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.809,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Hackney","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.229,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Halton","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.099,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Hammersmith and Fulham","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",3.944,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Hampshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.317,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Haringey","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.703,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Harrow","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.361,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Hartlepool","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.401,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Havering","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.194,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Herefordshire, County of","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.563,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Hertfordshire CC","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.079,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Highland","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.94,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Hillingdon","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.675,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Hounslow","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.81,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Inverclyde","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.575,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Isle of Anglesey","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.885,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Isle of Wight","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.889,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Islington","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",2.633,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Kensington and Chelsea","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",3.449,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Kent","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.313,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Kingston upon Hull, City of","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.277,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Kingston upon Thames","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.594,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Kirklees","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.509,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Knowsley","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.669,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Lambeth","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",2.849,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Lancashire","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.566,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Leeds","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.207,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Leicester","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.983,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Leicestershire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.112,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Lewisham","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.026,,,,"z-score",,6
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Lincolnshire CC","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.825,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Liverpool","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.49,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Luton","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.434,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Manchester","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.09,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Medway","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.268,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Merthyr Tydfil","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.071,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Merton","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",1.752,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Middlesbrough","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.062,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Midlothian","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.132,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Milton Keynes","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.663,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Monmouthshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.14,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Moray","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.74,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Na h-Eileanan Siar","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.607,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Neath Port Talbot","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.568,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Newcastle upon Tyne","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.542,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Newham","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.506,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Newport","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.485,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","North Ayrshire mainland","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.3,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","North East Lincolnshire","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.163,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","North Lanarkshire","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.558,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","North Lincolnshire","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.76,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","North Northamptonshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.347,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","North Somerset","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.134,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","North Tyneside","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.01,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","North Yorkshire CC","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.668,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Northern Ireland","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.849,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Northumberland","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.219,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Norwich and Norfolk","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.347,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Nottingham","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.611,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Nottinghamshire","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.616,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Oldham","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.752,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Orkney Islands","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.945,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Oxfordshire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.468,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Pembrokeshire","time_period","2006 to 2011","zscore_category","Least Favourable",,,,,"2006 to 2011",-1.531,,,,"z-score",,1
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Perth and Kinross","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.508,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Peterborough","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.475,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Plymouth","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.347,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Portsmouth","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.42,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Powys","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.128,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Reading","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",1.672,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Redbridge","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.752,,,,"z-score",,5
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Redcar and Cleveland","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.548,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Renfrewshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.273,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Rhondda Cynon Taf","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.947,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Richmond upon Thames","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",2.185,,,,"z-score",,7
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Rochdale","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.43,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Rotherham","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.543,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Rutland","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.629,,,,"z-score",,3
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Salford","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.246,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sandwell","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.108,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Scottish Borders","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.316,,,,"z-score",,2
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sefton","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.12,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Sheffield","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.095,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Shetland Islands","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.431,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Shropshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.461,,,,"z-score",,4
"ci2","Labour Market Outcomes","composite_index",,"Local Authority","Slough","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.487,,,,"z-score",,4
