"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","group_number"
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Conwy","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.401,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Cornwall and Isles of Scilly","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.482,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Coventry","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.704,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Croydon","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.328,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Cumbria","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.46,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Darlington","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.49,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Denbighshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.072,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Derby","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.389,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Derbyshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.105,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Devon CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.114,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Doncaster","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.476,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Dorset","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.219,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Dudley","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.339,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Dumfries and Galloway","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.685,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Dundee City","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.061,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Durham","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.775,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Ealing","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.985,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Ayrshire","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.214,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Dunbartonshire","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",1.687,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Lothian","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.273,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Renfrewshire","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",1.526,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Riding of Yorkshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.443,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","East Sussex CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.335,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Enfield","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.101,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Essex","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.418,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Falkirk","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.05,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Fife","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.088,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Flintshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.003,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Gateshead","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.025,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Glasgow City","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.679,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Gloucestershire CC","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.96,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Greenwich","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.598,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Gwynedd","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.667,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hackney","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.223,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Halton","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.234,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hammersmith and Fulham","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",2.248,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hampshire","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.943,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Haringey","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.733,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Harrow","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.889,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hartlepool","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.753,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Havering","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.043,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Herefordshire, County of","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.272,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hertfordshire CC","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",1.709,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Highland","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.013,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hillingdon","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.095,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Hounslow","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.449,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Inverclyde","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.879,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Isle of Anglesey","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.009,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Isle of Wight","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.921,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Islington","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.49,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kensington and Chelsea","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",2.391,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kent","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.298,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kingston upon Hull, City of","time_period","2006 to 2011","zscore_category","Least Favourable",,,,,"2006 to 2011",-1.911,,,,"z-score",,1
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kingston upon Thames","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",2.296,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Kirklees","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.323,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Knowsley","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.473,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Lambeth","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.72,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Lancashire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.177,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Leeds","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.038,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Leicester","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.485,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Leicestershire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.474,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Lewisham","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.765,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Lincolnshire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.327,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Liverpool","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.962,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Luton","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.162,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Manchester","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.05,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Medway","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.754,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Merthyr Tydfil","time_period","2006 to 2011","zscore_category","Least Favourable",,,,,"2006 to 2011",-1.543,,,,"z-score",,1
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Merton","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.204,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Middlesbrough","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.137,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Midlothian","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.013,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Milton Keynes","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.402,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Monmouthshire","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.723,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Moray","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.529,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Na h-Eileanan Siar","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.082,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Neath Port Talbot","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.271,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Newcastle upon Tyne","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.509,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Newham","time_period","2006 to 2011","zscore_category","Least Favourable",,,,,"2006 to 2011",-1.616,,,,"z-score",,1
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Newport","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.177,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Ayrshire mainland","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.306,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North East Lincolnshire","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.31,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Lanarkshire","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.574,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Lincolnshire","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.098,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Northamptonshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.374,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Somerset","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.756,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Tyneside","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.112,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","North Yorkshire CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.385,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Northern Ireland","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.489,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Northumberland","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.249,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Norwich and Norfolk","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.297,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Nottingham","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.05,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Nottinghamshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.077,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Oldham","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.041,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Orkney Islands","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.505,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Oxfordshire CC","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.35,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Pembrokeshire","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.209,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Perth and Kinross","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.22,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Peterborough","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.8,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Plymouth","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.834,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Portsmouth","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.342,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Powys","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.305,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Reading","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.715,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Redbridge","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.924,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Redcar and Cleveland","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.132,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Renfrewshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.061,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Rhondda Cynon Taf","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.995,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Richmond upon Thames","time_period","2006 to 2011","zscore_category","Most Favourable",,,,,"2006 to 2011",3.855,,,,"z-score",,7
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Rochdale","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.67,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Rotherham","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.204,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Rutland","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.791,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Salford","time_period","2006 to 2011","zscore_category","Lower Middling",,,,,"2006 to 2011",-0.657,,,,"z-score",,3
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Sandwell","time_period","2006 to 2011","zscore_category","Unfavourable",,,,,"2006 to 2011",-1.49,,,,"z-score",,2
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Scottish Borders","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.018,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Sefton","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.175,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Sheffield","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.33,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Shetland Islands","time_period","2006 to 2011","zscore_category","Upper Middling",,,,,"2006 to 2011",0.604,,,,"z-score",,5
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Shropshire","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",0.137,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Slough","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.293,,,,"z-score",,4
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Solihull","time_period","2006 to 2011","zscore_category","Favourable",,,,,"2006 to 2011",1.026,,,,"z-score",,6
"ci1","Conditions of Childhood","composite_index",,"Local Authority","Somerset CC","time_period","2006 to 2011","zscore_category","Middling",,,,,"2006 to 2011",-0.163,,,,"z-score",,4
