"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","average_window"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Intermediate","highest_qualification","First degree",,,"2014 to 2024",32.014,,,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Intermediate","highest_qualification","First degree",,,"2014 to 2024",33.246,,,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",9.778,,,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",10.11,,,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",10.581,,,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",10.877,,,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",12.279,,,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",12.739,,,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",14.891,,,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",15.385,,,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Intermediate","highest_qualification","Higher degree",,,"2014 to 2024",15.563,,,,"Average","3-year moving average","2022 to 2024"
