"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","average_window"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Higher working","highest_qualification","O level, GCSE and equivalent",,,"2014 to 2024",14.939,12.169,18.291,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Higher working","highest_qualification","O level, GCSE and equivalent",,,"2014 to 2024",17.643,14.562,21.134,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",32.939,29.632,36.422,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",33.085,29.856,36.554,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",33.821,30.541,37.322,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",33.956,30.458,37.494,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",32.336,28.834,35.918,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",31.124,27.616,34.918,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",28.427,24.795,32.154,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",26.714,23.114,30.644,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Higher working","highest_qualification","A level and equivalent",,,"2014 to 2024",23.935,20.38,27.702,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",7.066,5.414,9.205,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",7.32,5.59,9.363,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",7.242,5.557,9.351,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",7.247,5.489,9.426,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",7.121,5.319,9.293,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",7.503,5.618,9.861,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",8.002,6.014,10.54,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",8.564,6.361,11.2,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Higher working","highest_qualification","Further education below degree",,,"2014 to 2024",8.583,6.467,11.382,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",22.636,19.71,25.775,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",23.658,20.697,26.76,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",24.103,21.148,27.301,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",24.402,21.308,27.717,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",25.738,22.504,29.141,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",28.054,24.666,31.763,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",29.067,25.476,32.894,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",27.39,23.8,31.392,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Higher working","highest_qualification","First degree",,,"2014 to 2024",25.96,22.46,29.994,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",6.223,4.613,8.179,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",6.803,5.143,8.797,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",5.764,4.317,7.764,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",6.03,4.404,8.026,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",6.727,5.068,8.97,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",8.661,6.71,11.244,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",9.689,7.479,12.386,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",12.944,10.368,16.151,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Higher working","highest_qualification","Higher degree",,,"2014 to 2024",14.807,12.039,18.193,,"Average","3-year moving average","2022 to 2024"
