"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","fourth_split_type","fourth_split_value","time_period","value","lci","uci","sample_size","unit","value_note","average_window"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Lower professional","highest_qualification","O level, GCSE and equivalent",,,"2014 to 2024",8.158,6.443,10.26,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Lower professional","highest_qualification","O level, GCSE and equivalent",,,"2014 to 2024",8.939,7.159,11.126,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Lower professional","highest_qualification","O level, GCSE and equivalent",,,"2014 to 2024",8.292,6.505,10.546,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Lower professional","highest_qualification","O level, GCSE and equivalent",,,"2014 to 2024",7.635,5.883,9.755,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",23.665,20.692,26.947,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",23.039,20.066,26.183,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",23.847,20.873,26.959,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",23.044,20.181,26.081,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",22.796,20.104,25.831,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",21.239,18.596,24.223,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",21.314,18.641,24.262,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",19.168,16.532,22.222,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Lower professional","highest_qualification","A level and equivalent",,,"2014 to 2024",17.833,15.193,20.698,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",7.779,6.06,10.087,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",7.16,5.45,9.265,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",7.432,5.725,9.54,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",8.198,6.487,10.401,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",7.533,5.936,9.606,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",6.919,5.393,8.957,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",5.23,3.832,6.952,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",5.911,4.452,7.95,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Lower professional","highest_qualification","Further education below degree",,,"2014 to 2024",5.878,4.418,7.889,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",38.067,34.529,41.646,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",38.346,34.896,41.944,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",37.842,34.502,41.419,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",37.996,34.718,41.505,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",39.786,36.465,43.116,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",40.811,37.459,44.186,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",40.253,36.977,43.678,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",38.911,35.516,42.518,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Lower professional","highest_qualification","First degree",,,"2014 to 2024",40.735,37.255,44.281,,"Average","3-year moving average","2022 to 2024"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2016,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",15.25,12.813,18.137,,"Average","3-year moving average","2014 to 2016"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2017,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",17.05,14.469,19.954,,"Average","3-year moving average","2015 to 2017"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2018,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",16.559,14,19.328,,"Average","3-year moving average","2016 to 2018"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2019,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",17.399,14.838,20.163,,"Average","3-year moving average","2017 to 2019"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2020,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",17.544,15.142,20.351,,"Average","3-year moving average","2018 to 2020"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2021,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",18.934,16.361,21.752,,"Average","3-year moving average","2019 to 2021"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2022,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",20.525,17.859,23.402,,"Average","3-year moving average","2020 to 2022"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2023,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",23.41,20.462,26.561,,"Average","3-year moving average","2021 to 2023"
"in23","Highest qualification","trend_moving_average","K02000001","country","United Kingdom","year",2024,"seb","Lower professional","highest_qualification","Higher degree",,,"2014 to 2024",22.855,19.934,25.958,,"Average","3-year moving average","2022 to 2024"
