"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Greater Manchester","unemp_binary",NA,"itl2_current_geo",NA,"quintile","1","2014-2022",84.297,82.582,86.012,"1729","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","84%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","unemp_binary",NA,"itl2_current_geo",NA,"quintile","4","2014-2022",88.311,86.521,90.102,"1237","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","88%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","unemp_binary",NA,"itl2_current_geo",NA,"quintile","5","2014-2022",88.694,86.614,90.775,"890","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","89%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Highlands and Islands","unemp_binary",NA,"itl2_current_geo",NA,"quintile","5","2014-2022",92.888,89.609,96.167,"236","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","93%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Inner London - East","unemp_binary",NA,"itl2_current_geo",NA,"quintile","1","2014-2022",82.568,80.157,84.979,"951","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","83%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Inner London - West","unemp_binary",NA,"itl2_current_geo",NA,"quintile","2","2014-2022",85.727,81.894,89.559,"320","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","86%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Kent","unemp_binary",NA,"itl2_current_geo",NA,"quintile","3","2014-2022",86.478,84.367,88.589,"1008","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","86%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Lancashire","unemp_binary",NA,"itl2_current_geo",NA,"quintile","4","2014-2022",88.124,86.107,90.142,"988","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","88%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","unemp_binary",NA,"itl2_current_geo",NA,"quintile","3","2014-2022",87.153,85.327,88.979,"1290","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","87%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Lincolnshire","unemp_binary",NA,"itl2_current_geo",NA,"quintile","4","2014-2022",87.982,85.217,90.748,"531","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","88%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Merseyside","unemp_binary",NA,"itl2_current_geo",NA,"quintile","3","2014-2022",86.443,84.084,88.802,"809","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","86%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","unemp_binary",NA,"itl2_current_geo",NA,"quintile","4","2014-2022",88.152,84.819,91.486,"361","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","88%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","North Yorkshire","unemp_binary",NA,"itl2_current_geo",NA,"quintile","5","2014-2022",90.755,88.497,93.014,"632","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","91%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Northern Ireland","unemp_binary",NA,"itl2_current_geo",NA,"quintile","4","2014-2022",88.215,86.842,89.587,"2120","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","88%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","unemp_binary",NA,"itl2_current_geo",NA,"quintile","1","2014-2022",83.348,81.081,85.616,"1037","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","83%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","unemp_binary",NA,"itl2_current_geo",NA,"quintile","1","2014-2022",78.723,76.036,81.411,"891","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","79%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Outer London - South","unemp_binary",NA,"itl2_current_geo",NA,"quintile","1","2014-2022",82.151,79.262,85.039,"675","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","82%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","unemp_binary",NA,"itl2_current_geo",NA,"quintile","1","2014-2022",80.352,77.655,83.049,"834","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","80%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","unemp_binary",NA,"itl2_current_geo",NA,"quintile","2","2014-2022",86.028,83.9,88.156,"1020","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","86%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","South Yorkshire","unemp_binary",NA,"itl2_current_geo",NA,"quintile","2","2014-2022",85.636,83.316,87.956,"878","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","86%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Southern Scotland","unemp_binary",NA,"itl2_current_geo",NA,"quintile","2","2014-2022",86.188,83.452,88.924,"611","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","86%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","unemp_binary",NA,"itl2_current_geo",NA,"quintile","4","2014-2022",88.036,86.475,89.596,"1662","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","88%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","unemp_binary",NA,"itl2_current_geo",NA,"quintile","1","2014-2022",80.777,78.048,83.506,"801","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","81%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","West Central Scotland","unemp_binary",NA,"itl2_current_geo",NA,"quintile","3","2014-2022",87.602,85.526,89.678,"968","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","88%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","West Midlands","unemp_binary",NA,"itl2_current_geo",NA,"quintile","1","2014-2022",80.132,78.159,82.104,"1572","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","80%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","unemp_binary",NA,"itl2_current_geo",NA,"quintile","2","2014-2022",85.415,83.434,87.396,"1220","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","85%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","West Yorkshire","unemp_binary",NA,"itl2_current_geo",NA,"quintile","2","2014-2022",84.967,83.197,86.738,"1566","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","85%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Bedfordshire and Hertfordshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","3","2014-2022",12.591,10.652,14.531,"1124","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","13%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Berkshire, Buckinghamshire and Oxfordshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",10.668,9.045,12.292,"1389","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","11%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Cheshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",9.88,7.535,12.225,"622","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","10%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Cornwall and Isles of Scilly","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","3","2014-2022",12.405,9.318,15.492,"438","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Cumbria","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","3","2014-2022",13.079,9.657,16.501,"373","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","13%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Derbyshire and Nottinghamshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","4","2014-2022",14.13,12.308,15.953,"1403","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","14%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Devon","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",11.638,9.436,13.84,"815","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Dorset and Somerset","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","2","2014-2022",12.367,10.203,14.531,"889","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","East Anglia","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","4","2014-2022",14.616,12.988,16.243,"1810","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","15%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","East Wales","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","3","2014-2022",13.566,11.069,16.064,"722","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","14%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","East Yorkshire and Northern Lincolnshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","5","2014-2022",19.207,16.089,22.326,"613","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","19%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Eastern Scotland","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","2","2014-2022",11.9,10.101,13.7,"1244","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Essex","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",11.45,9.592,13.307,"1129","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","11%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",11.36,9.848,12.872,"1692","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","11%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Greater Manchester","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","4","2014-2022",15.703,13.988,17.418,"1729","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","16%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",11.689,9.898,13.479,"1237","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",11.306,9.225,13.386,"890","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","11%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Highlands and Islands","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",7.112,3.833,10.391,"236","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","7%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Inner London - East","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","5","2014-2022",17.432,15.021,19.843,"951","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","17%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Inner London - West","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","4","2014-2022",14.273,10.441,18.106,"320","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","14%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Kent","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","3","2014-2022",13.522,11.411,15.633,"1008","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","14%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Lancashire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","2","2014-2022",11.876,9.858,13.893,"988","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","3","2014-2022",12.847,11.021,14.673,"1290","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","13%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Lincolnshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","2","2014-2022",12.018,9.252,14.783,"531","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Merseyside","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","3","2014-2022",13.557,11.198,15.916,"809","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","14%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","2","2014-2022",11.848,8.514,15.181,"361","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","North Yorkshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","1","2014-2022",9.245,6.986,11.503,"632","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","9%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Northern Ireland","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","2","2014-2022",11.785,10.413,13.158,"2120","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","5","2014-2022",16.652,14.384,18.919,"1037","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","17%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","5","2014-2022",21.277,18.589,23.964,"891","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","21%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Outer London - South","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","5","2014-2022",17.849,14.961,20.738,"675","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","18%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","5","2014-2022",19.648,16.951,22.345,"834","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","20%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","4","2014-2022",13.972,11.844,16.1,"1020","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","14%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","South Yorkshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","4","2014-2022",14.364,12.044,16.684,"878","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","14%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Southern Scotland","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","3","2014-2022",13.812,11.076,16.548,"611","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","14%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","2","2014-2022",11.964,10.404,13.525,"1662","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","5","2014-2022",19.223,16.494,21.952,"801","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","19%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","West Central Scotland","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","2","2014-2022",12.398,10.322,14.474,"968","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","12%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","West Midlands","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","5","2014-2022",19.868,17.896,21.841,"1572","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","20%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","4","2014-2022",14.585,12.604,16.566,"1220","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","15%"
"dr32","Youth unemployment","geography_caterpillar","TLH2","ITL2","West Yorkshire","unemp_binary","Unemployed","itl2_current_geo",NA,"quintile","4","2014-2022",15.033,13.262,16.803,"1566","Percent",NA,"unemp_binary, itl2_current_geo","rweight","16-24","2014-2022","15%"
