"measure_code","measure_title","chart_type","area_code","area_type","area_name","primary_split_type","primary_split_value","secondary_split_type","secondary_split_value","tertiary_split_type","tertiary_split_value","time_period","value","lci","uci","sample_size","unit","value_note","variable_used","weight_used","age_used","year_used","label"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Intermediate","year","2021",NA,NA,"2014-2022",22.92,21.759,24.105,"5015","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","23%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Intermediate","year","2022",NA,NA,"2014-2022",20.83,19.559,22.177,"3772","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","21%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2014",NA,NA,"2014-2022",25.056,24.002,26.128,"6471","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","25%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2015",NA,NA,"2014-2022",24.427,23.367,25.505,"6294","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","24%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2016",NA,NA,"2014-2022",25.815,24.724,26.932,"6121","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","26%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2017",NA,NA,"2014-2022",24.709,23.615,25.827,"5930","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","25%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2018",NA,NA,"2014-2022",22.894,21.8,24.018,"5605","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","23%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2019",NA,NA,"2014-2022",23.518,22.418,24.671,"5530","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","24%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2020",NA,NA,"2014-2022",20.439,19.178,21.761,"3821","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","20%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2021",NA,NA,"2014-2022",17.447,16.413,18.533,"5015","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","17%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Higher working","year","2022",NA,NA,"2014-2022",16.114,14.967,17.34,"3772","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","16%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2014",NA,NA,"2014-2022",15.515,14.646,16.426,"6471","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","16%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2015",NA,NA,"2014-2022",15.374,14.502,16.3,"6294","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","15%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2016",NA,NA,"2014-2022",14.264,13.401,15.169,"6121","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","14%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2017",NA,NA,"2014-2022",14.874,13.982,15.811,"5930","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","15%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2018",NA,NA,"2014-2022",13.759,12.87,14.691,"5605","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","14%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2019",NA,NA,"2014-2022",13.007,12.132,13.923,"5530","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","13%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2020",NA,NA,"2014-2022",12.745,11.713,13.854,"3821","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","13%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2021",NA,NA,"2014-2022",15.71,14.722,16.756,"5015","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","16%"
"dr33","Type of employment opportunities for young people","trend","K02000001","country","United Kingdom","sec_employed","Lower working","year","2022",NA,NA,"2014-2022",16.646,15.481,17.885,"3772","Percent",NA,"sec_employed, year","rweight","22-29","2014-2022","17%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Bedfordshire and Hertfordshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","4","2014-2022",14.319,12.351,16.287,"1217","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","14%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Berkshire, Buckinghamshire and Oxfordshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","5","2014-2022",17.709,15.853,19.565,"1625","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","18%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Cheshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","4","2014-2022",13.533,11.045,16.022,"726","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","14%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Cornwall and Isles of Scilly","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","2","2014-2022",9.937,7.069,12.805,"418","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","10%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Cumbria","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",7.957,5.39,10.524,"427","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","8%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Derbyshire and Nottinghamshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","4","2014-2022",12.396,10.802,13.99,"1642","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","12%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Devon","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","3","2014-2022",11.8,9.566,14.034,"801","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","12%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Dorset and Somerset","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","3","2014-2022",11.453,9.412,13.493,"936","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","11%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","East Anglia","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","2","2014-2022",11.281,9.889,12.674,"1982","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","11%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","East Wales","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","3","2014-2022",11.627,9.406,13.848,"800","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","12%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","East Yorkshire and Northern Lincolnshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",9.035,6.923,11.147,"708","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","9%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Eastern Scotland","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","3","2014-2022",11.832,10.2,13.463,"1505","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","12%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Essex","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","4","2014-2022",12.878,11.042,14.714,"1278","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","13%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","5","2014-2022",14.735,13.174,16.295,"1982","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","15%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Greater Manchester","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","4","2014-2022",12.538,11.176,13.901,"2270","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","13%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","4","2014-2022",13.239,11.415,15.063,"1326","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","13%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","4","2014-2022",13.034,11.001,15.066,"1054","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","13%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Highlands and Islands","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",5.482,2.311,8.652,"198","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","5%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Inner London - East","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","5","2014-2022",23.961,22.008,25.914,"1835","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","24%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Inner London - West","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","5","2014-2022",29.673,26.247,33.099,"683","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","30%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Kent","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","2","2014-2022",9.991,8.162,11.82,"1033","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","10%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Lancashire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",9.719,8.023,11.416,"1171","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","10%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Leicestershire, Rutland and Northamptonshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","3","2014-2022",11.983,10.306,13.659,"1442","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","12%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Lincolnshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",6.976,4.855,9.097,"554","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","7%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Merseyside","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","2","2014-2022",10.993,9.111,12.875,"1061","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","11%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","North Eastern Scotland","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","2","2014-2022",10.496,7.385,13.606,"373","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","10%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","North Yorkshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","3","2014-2022",12.344,9.798,14.891,"641","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","12%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Northern Ireland","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","3","2014-2022",12.35,11.094,13.607,"2633","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","12%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Northumberland, and Tyne and Wear","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","2","2014-2022",11.026,9.247,12.805,"1191","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","11%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Outer London - East and North East","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","5","2014-2022",14.819,12.789,16.85,"1176","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","15%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Outer London - South","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","5","2014-2022",19.927,17.368,22.487,"936","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","20%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Outer London - West and North West","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","5","2014-2022",16.305,14.14,18.471,"1118","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","16%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Shropshire and Staffordshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",8.918,7.263,10.572,"1140","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","9%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","South Yorkshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","2","2014-2022",11.289,9.442,13.135,"1128","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","11%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Southern Scotland","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",5.911,4.043,7.78,"612","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","6%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Surrey, East and West Sussex","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","5","2014-2022",14.36,12.663,16.058,"1639","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","14%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Tees Valley and Durham","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",8.95,7.028,10.873,"847","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","9%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","West Central Scotland","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","4","2014-2022",12.75,10.811,14.69,"1136","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","13%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","West Midlands","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","3","2014-2022",11.802,10.357,13.247,"1915","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","12%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","West Wales and The Valleys","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","1","2014-2022",7.062,5.736,8.389,"1433","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","7%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","West Yorkshire","sec_employed","Higher professional","itl2_current_geo",NA,"quintile","2","2014-2022",11.163,9.771,12.555,"1967","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","11%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Bedfordshire and Hertfordshire","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","5","2014-2022",31.462,28.853,34.071,"1217","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","31%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Berkshire, Buckinghamshire and Oxfordshire","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","5","2014-2022",30.822,28.577,33.067,"1625","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","31%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Cheshire","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",26.649,23.433,29.865,"726","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","27%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Cornwall and Isles of Scilly","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",24.206,20.1,28.312,"418","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","24%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Cumbria","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","1","2014-2022",22.917,18.931,26.904,"427","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","23%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Derbyshire and Nottinghamshire","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",26.895,24.75,29.039,"1642","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","27%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Devon","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",26.657,23.595,29.719,"801","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","27%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Dorset and Somerset","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",25.603,22.807,28.399,"936","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","26%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","East Anglia","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",24.798,22.897,26.699,"1982","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","25%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","East Wales","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","4","2014-2022",29.272,26.119,32.425,"800","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","29%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","East Yorkshire and Northern Lincolnshire","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",26.027,22.795,29.259,"708","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","26%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Eastern Scotland","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",24.281,22.115,26.447,"1505","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","24%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Essex","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",27.424,24.978,29.87,"1278","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","27%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Gloucestershire, Wiltshire and Bath/Bristol area","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","4","2014-2022",29.329,27.325,31.334,"1982","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","29%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Greater Manchester","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","3","2014-2022",26.804,24.982,28.627,"2270","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","27%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Hampshire and Isle of Wight","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","4","2014-2022",27.711,25.302,30.12,"1326","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","28%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Herefordshire, Worcestershire and Warwickshire","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","4","2014-2022",27.521,24.825,30.217,"1054","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","28%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Highlands and Islands","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","2","2014-2022",24.922,18.896,30.947,"198","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","25%"
"dr33","Type of employment opportunities for young people","geography_caterpillar","TLH2","ITL2","Inner London - East","sec_employed","Lower professional","itl2_current_geo",NA,"quintile","5","2014-2022",36.346,34.146,38.547,"1835","Percent",NA,"sec_employed, itl2_current_geo","rweight","22-29","2014-2022","36%"
